X,Y
-1,0.190860668722324
-0.997,0.06166842945629558
-0.994,0.4912067586262094
-0.991,1.0449304276183964
-0.988,0.5596125351911447
-0.985,0.3753128329250054
-0.982,0.9917232006658641
-0.979,0.681899080430292
-0.976,1.0658753201838613
-0.973,0.6614084707060846
-0.97,-0.30350320797246877
-0.967,0.4522780018875105
-0.964,0.4179417187456802
-0.961,1.3127266038514545
-0.958,-0.047228891320546224
-0.955,0.20169043552115795
-0.952,-0.09900787939474738
-0.949,0.13233899616913425
-0.946,0.9280096840068258
-0.943,-0.24782940628134276
-0.94,0.23995683417803065
-0.937,0.08316246386520668
-0.9339999999999999,-1.2903098099361685
-0.931,0.16459136735876623
-0.9279999999999999,0.3500433017431489
-0.925,-0.9296313579144349
-0.922,12
-0.919,-0.21537778716203204
-0.916,0.57909587703768
-0.913,-0.4011954717673071
-0.91,0.5435147613619347
-0.907,-1.0328444066767508
-0.904,-1.1489019043086863
-0.901,0.048383066085385174
-0.898,-0.4000845515507099
-0.895,-0.7187128787192059
-0.892,-0.0029716678343707503
-0.889,-0.7591432277542136
-0.886,-0.31172109191970976
-0.883,0.01948529693464751
-0.88,-0.6692252050748386
-0.877,-0.4805336940001108
-0.874,-0.6544250443059825
-0.871,-0.1661310365218509
-0.868,-0.7974078177023249
-0.865,-1.5032137158543788
-0.862,-0.38119846814712444
-0.859,-0.19147762618416964
-0.856,-0.6130397789420117
-0.853,-0.3031134920637272
-0.85,-0.4219987487495522
-0.847,-0.971023810217336
-0.844,12
-0.841,-0.7998158642634141
-0.838,-1.6030314714840923
-0.835,-0.7676310875703696
-0.832,-1.4447460018860048
-0.829,-0.7159903036756072
-0.826,-1.4674527064506862
-0.823,-0.9435662431302321
-0.8200000000000001,-1.8422487549199393
-0.817,-0.8438420674075693
-0.8140000000000001,-0.7395826604669464
-0.8109999999999999,-0.030931180889274934
-0.808,-0.5313611488097509
-0.8049999999999999,-0.7714221994563637
-0.802,-0.573685326311363
-0.7989999999999999,-1.0685555058916143
-0.796,-0.11050541335475961
-0.7929999999999999,-0.9272418182230866
-0.79,-0.4376490206189211
-0.787,-1.1718544593319005
-0.784,-1.4015598300067915
-0.781,-1.2656508469658176
-0.778,-1.039082396321545
-0.775,-1.1620811385111998
-0.772,-1.4376445326563787
-0.769,-1.6780511528492332
-0.766,12
-0.763,-1.1779478131561634
-0.76,-1.0664159645194469
-0.757,12
-0.754,-0.521609682788964
-0.751,-1.0283295870317557
-0.748,12
-0.745,-1.4347063666432804
-0.742,12
-0.739,12
-0.736,-1.5865765487681194
-0.733,-1.2372187125359884
-0.73,-1.6706797351465958
-0.727,-1.3769933595772426
-0.724,-0.9364341605751919
-0.721,-0.9224134147988261
-0.718,-0.11913484530738905
-0.715,-1.020560062948435
-0.712,-0.6662405562205875
-0.7090000000000001,-0.9586795087724802
-0.706,-0.4845378851922765
-0.7030000000000001,-1.7504736414286772
-0.7,-0.47239531024001
-0.6970000000000001,-0.9590929427844361
-0.694,-1.0969374734018935
-0.6910000000000001,-1.0421999029683358
-0.688,-0.2609888210877036
-0.685,12
-0.6819999999999999,-0.962539412224833
-0.679,-0.049817433230065655
-0.6759999999999999,12
-0.673,-0.7922805493375641
-0.6699999999999999,12
-0.667,0.1734321672781905
-0.6639999999999999,-0.681367102514633
-0.661,-1.0368469000294027
-0.6579999999999999,-0.5463798586165516
-0.655,-0.0990217047930467
-0.6519999999999999,-0.426307677110089
-0.649,0.9002386142368065
-0.646,-0.2606501881405108
-0.643,-0.5449297803179495
-0.64,0.17839755760422493
-0.637,-0.658078838840829
-0.634,-0.18513147793398238
-0.631,-0.06758581426061891
-0.628,-0.33429832741617727
-0.625,0.03480360827530165
-0.622,0.06620794211124399
-0.619,0.21242721097921313
-0.616,-0.19623234843407183
-0.613,-0.01801650850608591
-0.61,0.5551740849924622
-0.607,0.7626604134981596
-0.604,-0.4701711695419346
-0.601,0.5919209511626309
-0.598,-0.7236054634662941
-0.595,12
-0.592,0.058632028665308034
-0.589,0.49984404167572555
-0.586,-0.24932050921170412
-0.583,0.728659902047345
-0.5800000000000001,0.7588124284465545
-0.577,0.040405030910057205
-0.5740000000000001,0.5631348714143791
-0.571,0.8161191970715289
-0.5680000000000001,0.7180032628750539
-0.565,-0.11567587184402894
-0.562,0.4095081976803342
-0.5589999999999999,0.8175086847732786
-0.556,1.0381952743136202
-0.5529999999999999,0.7138868304223881
-0.55,0.4772418037681126
-0.5469999999999999,1.0198218329384243
-0.544,0.892665590425944
-0.5409999999999999,0.4280756999277577
-0.538,0.1092812202319845
-0.5349999999999999,0.6343426720376517
-0.532,0.7270899705870064
-0.5289999999999999,0.598994905271658
-0.526,0.719208807680703
-0.5229999999999999,0.7328503515811532
-0.52,0.23501511470033143
-0.517,0.6922765049946549
-0.514,0.12905895183382532
-0.511,1.664820104240475
-0.508,0.8425890167414646
-0.505,0.8954611436217716
-0.502,1.425638262968348
-0.499,0.5257413102413164
-0.496,0.9396079639926121
-0.493,12
-0.49,0.6672008437088767
-0.487,0.9756840124151642
-0.484,1.1258237046111172
-0.481,1.6038298927629295
-0.478,0.841138489470864
-0.475,1.0978044963335432
-0.472,0.6733839568138711
-0.469,0.032158692384971266
-0.46599999999999997,0.6922637113478767
-0.46299999999999997,1.6495360448513352
-0.45999999999999996,1.3693813086923174
-0.45699999999999996,1.42365897816155
-0.45399999999999996,1.149564138851581
-0.45099999999999996,0.2986044506129053
-0.44799999999999995,0.9748087862321312
-0.44499999999999995,0.9785708421505306
-0.44199999999999995,-0.08617304391240688
-0.43899999999999995,12
-0.43599999999999994,1.1509466026936277
-0.43299999999999994,1.2139944683618222
-0.42999999999999994,0.92003149723832
-0.42699999999999994,0.8138010520567578
-0.42399999999999993,1.7140378498532778
-0.42100000000000004,1.7775587154770207
-0.41800000000000004,0.3361501254341892
-0.41500000000000004,0.5096938604228074
-0.41200000000000003,0.8256398464222175
-0.40900000000000003,12
-0.406,1.5914337847107443
-0.403,-0.15394607431095186
-0.4,0.3975214842887494
-0.397,-0.08871588183178025
-0.394,-0.38095848506842955
-0.391,1.2212821433977474
-0.388,0.033834518269997615
-0.385,12
-0.382,1.8765744383669816
-0.379,0.1736529826360847
-0.376,0.24339178486065366
-0.373,0.5982082612820544
-0.37,1.1363940869194566
-0.367,1.1409613530955502
-0.364,12
-0.361,0.1618743186393244
-0.358,0.3496002107936733
-0.355,1.6437651644654958
-0.352,-0.09870127009497343
-0.349,0.4427603721480052
-0.346,0.08764543443674705
-0.34299999999999997,1.279452897403115
-0.33999999999999997,0.6762657153746094
-0.33699999999999997,0.014118391898777283
-0.33399999999999996,-0.22618249315713843
-0.33099999999999996,0.04345076731257361
-0.32799999999999996,0.21131507756629764
-0.32499999999999996,0.8801948392241776
-0.32199999999999995,-0.09820180051680465
-0.31899999999999995,-0.3248435184373766
-0.31599999999999995,-0.6842364419759333
-0.31299999999999994,12
-0.30999999999999994,0.18352238086508904
-0.30699999999999994,0.19340939655676537
-0.30399999999999994,-0.4272781992971148
-0.30099999999999993,0.13416697969885577
-0.29799999999999993,-0.287416739382024
-0.29500000000000004,-1.0973041805372568
-0.29200000000000004,-0.1709219496925451
-0.28900000000000003,-0.18515429834565666
-0.28600000000000003,0.6372406121296865
-0.28300000000000003,12
-0.28,-0.3492479692820497
-0.277,-0.1916836920054563
-0.274,0.11810879590367351
-0.271,-0.11690374437046114
-0.268,-1.5126170715190796
-0.265,-0.6682977418183554
-0.262,-1.3552989363427197
-0.259,0.036264691550878636
-0.256,-0.5799332310718752
-0.253,-0.10881929026742088
-0.25,-0.38439556826822197
-0.247,-1.142854002511377
-0.244,-0.7070867136371364
-0.241,-0.9623288998266127
-0.238,0.040186877734370574
-0.235,-0.5583036263789074
-0.23199999999999998,-0.948320008805378
-0.22899999999999998,-0.4081297498812087
-0.22599999999999998,-0.24788981515175368
-0.22299999999999998,-0.179944927445845
-0.21999999999999997,-1.575168524756388
-0.21699999999999997,12
-0.21399999999999997,-0.8248724924541135
-0.21099999999999997,-0.12840071512381934
-0.20799999999999996,-1.669965265029654
-0.20499999999999996,-1.1821822274649185
-0.20199999999999996,-1.0834355458602274
-0.19899999999999995,-0.7840558677041418
-0.19599999999999995,-1.127926346836468
-0.19299999999999995,12
-0.18999999999999995,-0.33638105112987093
-0.18699999999999994,-2.4367071522468846
-0.18399999999999994,-1.6517903349774312
-0.18099999999999994,-1.1471425960770736
-0.17799999999999994,-0.4714091950120366
-0.17499999999999993,-1.4791757396708956
-0.17199999999999993,-1.6141639504495735
-0.16899999999999993,-0.536760772358168
-0.16600000000000004,-2.017529031927959
-0.16300000000000003,-0.8208944512060187
-0.16000000000000003,-0.7154529816607893
-0.15700000000000003,0.03942324544961251
-0.15400000000000003,-0.6869063552724766
