X,Y
-1,0.2179957541970351
-0.997,12
-0.994,0.2305583929907551
-0.991,1.0020527498370897
-0.988,0.8297783018461877
-0.985,-0.7861826388285278
-0.982,0.2839293901256786
-0.979,-0.4827043821091341
-0.976,-0.06017167408874491
-0.973,0.68757202041559
-0.97,12
-0.967,12
-0.964,-0.07177532107619694
-0.961,0.5773120300296259
-0.958,0.3789778792979229
-0.955,0.21031266881286903
-0.952,0.2374648580367163
-0.949,0.22370883448762174
-0.946,0.3131904869566554
-0.943,-0.07886709213680848
-0.94,0.4552570256293751
-0.937,0.1965075314339449
-0.9339999999999999,0.7260699029646759
-0.931,-1.33198793586618
-0.9279999999999999,-0.09392915120908438
-0.925,-0.11687199358904315
-0.922,-0.8053448313453728
-0.919,-0.26289217454603775
-0.916,12
-0.913,12
-0.91,-0.04536711741063365
-0.907,12
-0.904,12
-0.901,0.40643629845255275
-0.898,-0.37375931876867674
-0.895,-0.35262329536165316
-0.892,0.6751548966438998
-0.889,-0.7419545896886958
-0.886,12
-0.883,-0.8277690588538587
-0.88,0.09058914618757441
-0.877,12
-0.874,0.2388005846080793
-0.871,0.31889928396800116
-0.868,-0.942596632868031
-0.865,-1.096436763497397
-0.862,-1.4570977339527107
-0.859,12
-0.856,-0.5877523174621151
-0.853,12
-0.85,-0.9701847237804371
-0.847,-0.7795440196587445
-0.844,-1.588888562895896
-0.841,-0.9248523869375126
-0.838,-0.8260794138321994
-0.835,-0.919729576918582
-0.832,-0.9602560132037867
-0.829,-1.187099953102042
-0.826,-0.27241961522330527
-0.823,-0.5203465704764908
-0.8200000000000001,12
-0.817,12
-0.8140000000000001,-0.5518426834599377
-0.8109999999999999,-0.509609189350747
-0.808,-1.078745088373776
-0.8049999999999999,-1.191879507224573
-0.802,-0.9556716809082826
-0.7989999999999999,-0.3859773623560441
-0.796,-0.674318072796138
-0.7929999999999999,-0.7620498106504943
-0.79,-0.8708729135658877
-0.787,-0.9381665354467734
-0.784,-0.5506399758859472
-0.781,-1.1746595664410093
-0.778,-1.353420171232529
-0.775,-0.8154195587503522
-0.772,-1.264237460322855
-0.769,-0.7828563047718804
-0.766,-0.592409501779366
-0.763,-0.6867327721528655
-0.76,-1.2782183946383605
-0.757,-1.6523297682122218
-0.754,-1.1418915284755282
-0.751,12
-0.748,-0.8579363448958488
-0.745,-0.9596909371928468
-0.742,-1.1264364263941147
-0.739,-1.2388367128477513
-0.736,-0.5068814883645496
-0.733,-2.030768290013171
-0.73,-1.302465349737544
-0.727,-1.3034442037992355
-0.724,-1.2175860927258935
-0.721,-0.770827292536256
-0.718,-0.41234501210334745
-0.715,-0.3028410075794996
-0.712,-1.0957982867998517
-0.7090000000000001,-0.815694869610501
-0.706,12
-0.7030000000000001,-0.8789887770673267
-0.7,-1.7535405410399545
-0.6970000000000001,-0.6513690241281808
-0.694,-0.6735961899494042
-0.6910000000000001,12
-0.688,12
-0.685,-0.6211454822260236
-0.6819999999999999,12
-0.679,-0.24062497689333515
-0.6759999999999999,-1.1798027249007002
-0.673,-0.06858794902837495
-0.6699999999999999,-0.6750019184651428
-0.667,-0.5390564098390307
-0.6639999999999999,-0.8447313173964881
-0.661,12
-0.6579999999999999,-1.141281420563615
-0.655,-0.360658125196161
-0.6519999999999999,-0.42155097366819966
-0.649,-0.10398804320657404
-0.646,0.14718934375147022
-0.643,12
-0.64,0.02361050706172821
-0.637,-0.6748846288426642
-0.634,12
-0.631,-0.3331318597407011
-0.628,-0.7405191985506651
-0.625,0.4464596649987923
-0.622,-0.4448442638127762
-0.619,0.3472790992963468
-0.616,12
-0.613,12
-0.61,0.42717932183052365
-0.607,-0.6452081948341395
-0.604,-0.41783123255573895
-0.601,12
-0.598,12
-0.595,12
-0.592,12
-0.589,12
-0.586,0.18203058084671073
-0.583,12
-0.5800000000000001,-0.19793295732315197
-0.577,12
-0.5740000000000001,0.7200470010039267
-0.571,0.005475914885376909
-0.5680000000000001,0.9667606015978024
-0.565,1.1082456741125428
-0.562,0.41055491274211386
-0.5589999999999999,12
-0.556,-0.3279915350251942
-0.5529999999999999,1.0013784983003058
-0.55,0.6967086144952784
-0.5469999999999999,12
-0.544,12
-0.5409999999999999,12
-0.538,0.7031432141386551
-0.5349999999999999,0.9717947209589586
-0.532,0.970123214141193
-0.5289999999999999,12
-0.526,12
-0.5229999999999999,1.3796026295805537
-0.52,0.62656270780686385
-0.517,1.0090109709335435
-0.514,0.8737794669162636
-0.511,12
-0.508,1.4317909030821439
-0.505,1.577333025468429
-0.502,2.60885735333632
-0.499,0.4789259500287647
-0.496,0.052179298651312656
-0.493,0.27871183862878535
-0.49,12
-0.487,0.6413908581035533
-0.484,1.3355174275530652
-0.481,0.7938535064721763
-0.478,0.9933802308083917
-0.475,0.13714618101450893
-0.472,1.0221825736694907
-0.469,12
-0.46599999999999997,1.9534621801551582
-0.46299999999999997,1.3638606438694463
-0.45999999999999996,1.6312921200251636
-0.45699999999999996,12
-0.45399999999999996,12
-0.45099999999999996,12
-0.44799999999999995,12
-0.44499999999999995,0.7394231675404999
-0.44199999999999995,0.8603989482531561
-0.43899999999999995,12
-0.43599999999999994,0.2628323001064691
-0.43299999999999994,0.9057785153564397
-0.42999999999999994,1.7979133753146734
-0.42699999999999994,12
-0.42399999999999993,0.6817878043676076
-0.42100000000000004,0.25796545512177704
-0.41800000000000004,1.2792643291704167
-0.41500000000000004,12
-0.41200000000000003,0.680364100036728
-0.40900000000000003,0.8331605121727644
-0.406,12
-0.403,0.730490120261821
-0.4,12
-0.397,12
-0.394,0.49186232074170455
-0.391,2.5475015577110733
-0.388,0.9603725922288783
-0.385,12
-0.382,1.1894270796073405
-0.379,-0.14629378561027429
-0.376,0.5326475994675822
-0.373,-0.19111105158180908
-0.37,12
-0.367,0.30402813267480244
-0.364,12
-0.361,0.9152411997154983
-0.358,1.7144474646596468
-0.355,1.0421750828345675
-0.352,0.12627142860992327
-0.349,0.4665995434967952
-0.346,0.7730670870508692
-0.34299999999999997,0.11554857461475657
-0.33999999999999997,0.1824629867586886
-0.33699999999999997,0.5152289875577005
-0.33399999999999996,12
-0.33099999999999996,1.0265594783718426
-0.32799999999999996,0.05414287319965043
-0.32499999999999996,12
-0.32199999999999995,-0.8859556378838556
-0.31899999999999995,12
-0.31599999999999995,-0.9581025831643675
-0.31299999999999994,12
-0.30999999999999994,12
-0.30699999999999994,-0.31706533469013315
-0.30399999999999994,-0.3844378085319348
-0.30099999999999993,12
-0.29799999999999993,0.539837483201126
-0.29500000000000004,12
-0.29200000000000004,-0.15816224937123058
-0.28900000000000003,-0.16567041757001177
-0.28600000000000003,0.17390990315415022
-0.28300000000000003,-0.6500685885794606
-0.28,-0.15783726239339718
-0.277,12
-0.274,12
-0.271,0.5707795357930526
-0.268,-0.8140938513754128
-0.265,-0.4178062115005261
-0.262,-0.3859196771159505
-0.259,-0.024329917281675773
-0.256,-0.6727495408925424
-0.253,-0.8756918595817411
-0.25,-0.3326581931092835
-0.247,-0.22420480090313638
-0.244,-0.8444432008709148
-0.241,-0.49405100022117443
-0.238,-0.24868596826750033
-0.235,-1.5712292355921775
-0.23199999999999998,-0.5617942464461524
-0.22899999999999998,-0.7434080757136966
-0.22599999999999998,-0.3142383827128566
-0.22299999999999998,-1.3856209037755889
-0.21999999999999997,-2.2638156430383507
-0.21699999999999997,-0.74973879472895
-0.21399999999999997,-1.2387126011296137
-0.21099999999999997,12
-0.20799999999999996,-1.3888682216702097
-0.20499999999999996,-0.846088997977456
-0.20199999999999996,-0.6468457021280668
-0.19899999999999995,-1.1433455318061059
-0.19599999999999995,-1.3330996174013816
-0.19299999999999995,12
-0.18999999999999995,12
-0.18699999999999994,12
-0.18399999999999994,-0.6171494716593423
-0.18099999999999994,-1.123392431512834
-0.17799999999999994,-2.0088227216699472
-0.17499999999999993,-0.4731211484694935
-0.17199999999999993,-1.0830498099743653
-0.16899999999999993,-0.29685481752497156
-0.16600000000000004,-1.8657781675264915
-0.16300000000000003,-0.4038835833639751
-0.16000000000000003,-0.9651792135870058
-0.15700000000000003,-1.2155697578497282
-0.15400000000000003,-0.7856534062750997
-0.15100000000000002,-1.62985494432801
-0.14800000000000002,-1.806960921303589
-0.14500000000000002,-1.871707626112566
-0.14200000000000002,-1.3186413647481032
-0.139,-0.9337352607205351
-0.136,12
-0.133,-1.161439098332889
-0.13,12
-0.127,-0.08909617883903342
-0.124,-1.3962625028366669
-0.121,-0.6841301386344348
-0.118,-0.8122574346988302
-0.11499999999999999,-0.6300805304122199
-0.11199999999999999,-0.018623739156716113
-0.10899999999999999,12
-0.10599999999999998,-1.682056582408224
-0.10299999999999998,-0.934203272631096
-0.09999999999999998,-0.268858091285505
-0.09699999999999998,-1.400331535428304
-0.09399999999999997,-1.7252542826045303
-0.09099999999999997,-0.2927307412998795
-0.08799999999999997,-0.7994763751460606
-0.08499999999999996,12
-0.08199999999999996,-0.7802774959211068
-0.07899999999999996,-1.6602155271051164
-0.07599999999999996,-0.7584100144613646
-0.07299999999999995,-0.7048490746906747
-0.06999999999999995,-0.8912776234189667
-0.06699999999999995,-0.8050972989036467
-0.06399999999999995,12
-0.06099999999999994,-0.9454251592609206
-0.05799999999999994,-0.23422875787687658
-0.05499999999999994,-0.5724027357674969
-0.051999999999999935,-0.5040256949428353
-0.04899999999999993,-0.05458461778524076
-0.04599999999999993,-0.34897369225744124
-0.04299999999999993,12
-0.040000000000000036,-1.4700972459651294
-0.03700000000000003,-0.5584990205314861
-0.03400000000000003,0.248175903992023
-0.031000000000000028,-0.9339167045580146
-0.028000000000000025,0.2090090819834986
-0.025000000000000022,-0.12982692895546488
-0.02200000000000002,-0.2774251991448569
-0.019000000000000017,-0.6790706789762463
-0.016000000000000014,12
-0.013000000000000012,-0.24671236205614305
-0.010000000000000009,12
-0.007000000000000006,-0.7957219398197856
-0.0040000000000000036,-0.08034050391693033
-0.0010000000000000009,12
0.0020000000000000018,-0.28502416250896984
0.0050000000000001155,12
0.008000000000000007,0.19041105424124627
0.01100000000000012,-0.030737085005483986
0.014000000000000012,-0.07687945079551511
0.017000000000000126,0.03647357034317142
0.020000000000000018,-0.22966816351866803
0.02300000000000013,12
0.026000000000000023,12
0.028999999999999915,1.2013308411720207
0.03200000000000003,-0.06018992114132421
0.03499999999999992,0.8586867673744979
0.038000000000000034,0.3188319636114112
0.040999999999999925,12
0.04400000000000004,12
0.04699999999999993,0.5313590474205233
0.050000000000000044,12
0.052999999999999936,12
0.05600000000000005,0.9366860772152781
0.05899999999999994,0.7534162876421011
0.062000000000000055,0.6116970308950268
0.06499999999999995,0.5295938440108631
0.06800000000000006,0.09048056618077327
0.07099999999999995,0.34588821036370465
0.07400000000000007,0.31048580379832785
0.07699999999999996,0.5679960727194907
0.08000000000000007,0.5982499762503056
0.08299999999999996,0.8461912105393056
0.08600000000000008,0.3435162440052619
0.08899999999999997,1.1970634360713066
0.09200000000000008,1.1387249989372745
0.09499999999999997,1.6898730959082278
0.09800000000000009,12
0.10099999999999998,12
0.10400000000000009,1.8034969596964818
0.10699999999999998,12
0.1100000000000001,0.9077992589803034
0.11299999999999999,1.236542334177172
0.1160000000000001,1.5463323235917463
0.119,0.9878649169437262
0.12200000000000011,1.078691817355387
0.125,1.1449462301632065
0.1280000000000001,0.7649992695201606
0.131,0.28936326807507906
0.13400000000000012,0.8500257042731588
0.137,1.304254094841464
0.14000000000000012,0.8348157560798419
0.14300000000000002,1.492998417894838
0.14600000000000013,0.9968835479534146
0.14900000000000002,0.398032209454217
0.15200000000000014,1.0302870650172746
0.15500000000000003,1.3885368795577184
0.15799999999999992,12
0.16100000000000003,0.4859555363411161
0.16399999999999992,1.3309413938325874
0.16700000000000004,0.7745210587703355
0.16999999999999993,0.9765754517226747
0.17300000000000004,1.2008552298909236
0.17599999999999993,0.9064575208148626
0.17900000000000005,1.0277460781971153
0.18199999999999994,1.4040369530251522
0.18500000000000005,0.5216631937553482
0.18799999999999994,0.8436086957649839
0.19100000000000006,12
0.19399999999999995,0.8313322107784105
0.19700000000000006,1.4164958554733635
0.19999999999999996,1.3716836410371251
0.20300000000000007,0.3012197232861502
0.20599999999999996,1.7877495096577538
0.20900000000000007,1.578791594429561
0.21199999999999997,0.993344423143856
