X,Y
-1,30
-0.997,30
-0.994,0.6340124852712077
-0.991,-0.08586056293165645
-0.988,0.888820301583241
-0.985,30
-0.982,30
-0.979,0.1900330809573152
-0.976,30
-0.973,1.9381277728753799
-0.97,-0.14283518641610854
-0.967,30
-0.964,-0.20040005691702673
-0.961,1.0059422220723082
-0.958,-0.40074407354811037
-0.955,30
-0.952,0.4214755707595928
-0.949,30
-0.946,30
-0.943,30
-0.94,30
-0.937,0.8377423478578081
-0.9339999999999999,30
-0.931,-0.15697842612615617
-0.9279999999999999,0.29260419069769483
-0.925,0.1874519186180448
-0.922,-0.09211309071393574
-0.919,-1.1097778989405658
-0.916,-0.5684086635359757
-0.913,-0.748823732698831
-0.91,-0.40867509269538
-0.907,0.5529536969493969
-0.904,-1.0296755857678594
-0.901,-1.3017242662574546
-0.898,-1.1864580804271911
-0.895,30
-0.892,-1.4041692693763457
-0.889,-0.7499908590893141
-0.886,-1.375285750671278
-0.883,-1.168940587019796
-0.88,-1.442241570286423
-0.877,30
-0.874,-0.27101809353235656
-0.871,-0.3125989753960682
-0.868,-0.4105630254052935
-0.865,-1.080180635514694
-0.862,-1.1281167080337668
-0.859,30
-0.856,-1.1698411510381335
-0.853,30
-0.85,30
-0.847,-0.46737004448060593
-0.844,30
-0.841,-1.4891392716642526
-0.838,30
-0.835,-0.9479624483640091
-0.832,-1.0390353017636182
-0.829,-0.8778298324693933
-0.826,-1.474486214035247
-0.823,-1.3139417722796458
-0.8200000000000001,30
-0.817,-0.42237869786494064
-0.8140000000000001,30
-0.8109999999999999,-1.364833781571267
-0.808,-1.5162233421617357
-0.8049999999999999,-0.7365379383740909
-0.802,-1.6778317184077487
-0.7989999999999999,-1.5546559399034399
-0.796,-0.8600980836574937
-0.7929999999999999,-1.1122819137918054
-0.79,-0.42205734030143083
-0.787,-1.6115091893337312
-0.784,-0.6126838450034698
-0.781,0.15167824579283573
-0.778,30
-0.775,30
-0.772,30
-0.769,-0.9883360864169026
-0.766,-0.39084083984761564
-0.763,-0.7347004311304385
-0.76,-2.0853572788279027
-0.757,30
-0.754,-1.1247036702768711
-0.751,-0.9334990210722388
-0.748,30
-0.745,0.036841486074078555
-0.742,-0.982747924803539
-0.739,-0.3396339363672978
-0.736,-0.7981695094194591
-0.733,-1.4605435592482046
-0.73,-0.26416611660672784
-0.727,30
-0.724,-1.0311830687233154
-0.721,-0.7954606561841481
-0.718,30
-0.715,30
-0.712,30
-0.7090000000000001,-1.3676247859757051
-0.706,-0.7204325310764979
-0.7030000000000001,-0.8203535399091292
-0.7,30
-0.6970000000000001,30
-0.694,-0.10683488037225108
-0.6910000000000001,-0.9044950091970523
-0.688,-1.3024659054061007
-0.685,0.05970922327239536
-0.6819999999999999,30
-0.679,-1.319410494361357
-0.6759999999999999,-0.7870148197096485
-0.673,-0.021942292789193907
-0.6699999999999999,0.07369036147914537
-0.667,-0.33002750922282215
-0.6639999999999999,30
-0.661,30
-0.6579999999999999,30
-0.655,-0.5865908936957848
-0.6519999999999999,30
-0.649,1.066079713644667
-0.646,-0.04187512558655951
-0.643,-0.36423506861439403
-0.64,-0.7548062532483331
-0.637,-0.21429222406024176
-0.634,0.4362656667515679
-0.631,30
-0.628,0.41113323178033084
-0.625,0.8727473264072254
-0.622,-0.15698147677586094
-0.619,30
-0.616,0.15814856837796493
-0.613,30
-0.61,0.3077274668803909
-0.607,30
-0.604,30
-0.601,-0.13507299032158077
-0.598,30
-0.595,30
-0.592,0.07654085658193993
-0.589,0.37017768950343544
-0.586,30
-0.583,0.7718391304151606
-0.5800000000000001,1.4547297637053402
-0.577,0.17624629342865755
-0.5740000000000001,30
-0.571,0.6304884085349086
-0.5680000000000001,30
-0.565,0.8409509392790906
-0.562,1.2664937102841742
-0.5589999999999999,-0.0064246848727934625
-0.556,1.2039841117449162
-0.5529999999999999,1.5840239412271275
-0.55,30
-0.5469999999999999,0.9972755009602549
-0.544,1.0340152052551868
-0.5409999999999999,30
-0.538,0.732844204039324
-0.5349999999999999,0.48071028619836537
-0.532,0.4751926059380134
-0.5289999999999999,30
-0.526,30
-0.5229999999999999,1.1018563122465586
-0.52,30
-0.517,-0.6771478424405964
-0.514,1.054229518123996
-0.511,1.3246378880232197
-0.508,30
-0.505,1.0855914972880867
-0.502,0.6249441370177377
-0.499,1.4031654551690853
-0.496,30
-0.493,30
-0.49,0.40482874390542234
-0.487,1.7300501441902014
-0.484,30
-0.481,1.4151317200829074
-0.478,0.1422310344104799
-0.475,1.247106374365713
-0.472,0.7950908682318858
-0.469,0.9838101035628221
-0.46599999999999997,30
-0.46299999999999997,30
-0.45999999999999996,0.6135477332031278
-0.45699999999999996,30
-0.45399999999999996,1.2548962231119207
-0.45099999999999996,0.05513554392124376
-0.44799999999999995,0.8782423522425784
-0.44499999999999995,0.7680175811383397
-0.44199999999999995,0.6567491558758214
-0.43899999999999995,30
-0.43599999999999994,0.08390348487237476
-0.43299999999999994,30
-0.42999999999999994,1.360787273512426
-0.42699999999999994,0.42903637760389884
-0.42399999999999993,1.8696671494498354
-0.42100000000000004,0.6840407576307177
-0.41800000000000004,30
-0.41500000000000004,0.6953371682781379
-0.41200000000000003,0.5463020912897097
-0.40900000000000003,0.7984016731317303
-0.406,0.44477822918310983
-0.403,30
-0.4,30
-0.397,30
-0.394,0.36145490329699986
-0.391,-0.23219602041336507
-0.388,0.3949373478800203
-0.385,30
-0.382,0.045465368689783126
-0.379,0.9299013546335775
-0.376,30
-0.373,0.8861722826004724
-0.37,-1.0263458663892475
-0.367,0.46262424059634283
-0.364,0.18244663346531453
-0.361,30
-0.358,0.21746620147990492
-0.355,0.21586247470741243
-0.352,1.6817605844443204
-0.349,-0.16542295836782878
-0.346,1.3248589969907305
-0.34299999999999997,1.2318669076153754
-0.33999999999999997,0.2522591949450355
-0.33699999999999997,-0.6046234986173249
-0.33399999999999996,0.17727262325264678
-0.33099999999999996,-0.20544204498765606
-0.32799999999999996,0.49559374089349906
-0.32499999999999996,-0.14252595835326676
-0.32199999999999995,-0.04561919981699415
-0.31899999999999995,30
-0.31599999999999995,30
-0.31299999999999994,-0.9494434507311784
-0.30999999999999994,-0.3923363314127166
-0.30699999999999994,0.4525170915579761
-0.30399999999999994,-0.6556730239540564
-0.30099999999999993,30
-0.29799999999999993,-0.7150970178006343
-0.29500000000000004,-0.10768429231279579
-0.29200000000000004,-0.4407940428054713
-0.28900000000000003,0.038526980737283195
-0.28600000000000003,0.18737454311384588
-0.28300000000000003,-0.7134723763012286
-0.28,30
-0.277,30
-0.274,-0.16256423983549947
-0.271,-0.12917547548148445
-0.268,30
-0.265,-0.6329010315253748
-0.262,30
-0.259,-0.6495798276920497
-0.256,-0.5596527611341781
-0.253,-0.0998820593578354
-0.25,-0.5709850621061019
-0.247,30
-0.244,-0.14316504537480412
-0.241,30
-0.238,-0.42229293248124106
-0.235,30
-0.23199999999999998,30
-0.22899999999999998,-1.5071878966432024
-0.22599999999999998,30
-0.22299999999999998,-1.4328321355288907
-0.21999999999999997,-1.5263924104612756
-0.21699999999999997,30
-0.21399999999999997,30
-0.21099999999999997,30
-0.20799999999999996,-1.206125476139609
-0.20499999999999996,-0.9484661980800435
-0.20199999999999996,-0.4342413540848447
-0.19899999999999995,30
-0.19599999999999995,-1.8070695443003997
-0.19299999999999995,-0.9874871629340092
-0.18999999999999995,30
-0.18699999999999994,-0.8171022379514232
