X,Y
-1,1.3575222308950876
-0.997,1.0001471614532842
-0.994,0.49291762682670687
-0.991,0.9326818086226372
-0.988,0.8617523411988208
-0.985,0.4479166177877622
-0.982,0.7439499331643493
-0.979,0.3074160740716293
-0.976,1.4929962723612489
-0.973,-0.004942486702211313
-0.97,-0.12052194670144128
-0.967,0.3973278311782796
-0.964,0.7404081607713088
-0.961,0.7331291755517911
-0.958,-0.4375731204412915
-0.955,-0.17408035874954508
-0.952,5
-0.949,0.103751678404861
-0.946,0.10125961532105279
-0.943,-0.3535245543461029
-0.94,-0.813478320107444
-0.937,-0.7207752410349721
-0.9339999999999999,-0.5174207303394142
-0.931,0.0026392570500871765
-0.9279999999999999,5
-0.925,0.32954000755365265
-0.922,-0.45546947121027603
-0.919,-1.5151082664855506
-0.916,0.7896246360544406
-0.913,0.11451717416035218
-0.91,-1.1716140454115378
-0.907,-0.14542840997623172
-0.904,5
-0.901,-1.0627332623042116
-0.898,5
-0.895,-0.38752838713365756
-0.892,0.6773901476208091
-0.889,-0.5823952742996131
-0.886,-0.020463015239715165
-0.883,-0.5929581375831248
-0.88,-0.07173694056913638
-0.877,-1.4779141229046782
-0.874,5
-0.871,-0.0886689371129793
-0.868,0.2822931964008796
-0.865,-1.2360592440632265
-0.862,-1.2729227090812008
-0.859,-0.3737788191043544
-0.856,-1.2783873715826108
-0.853,-0.6460765282593297
-0.85,-0.20956479168212594
-0.847,-0.8796525232164089
-0.844,-0.44047916382270624
-0.841,-1.1536949059671064
-0.838,-0.6936940232167896
-0.835,-0.5943098060602993
-0.832,-0.8415663212485944
-0.829,-0.4566721228603471
-0.826,-0.6229714996390603
-0.823,-0.6151905691607443
-0.8200000000000001,-0.6857410296170235
-0.817,-1.714117611173807
-0.8140000000000001,-1.5698635214866996
-0.8109999999999999,-1.2906193181807435
-0.808,-1.0702096373365042
-0.8049999999999999,-1.1322682081706992
-0.802,-1.0980158571362064
-0.7989999999999999,-1.6501776433238087
-0.796,-0.4745769629052441
-0.7929999999999999,-1.0877093518377707
-0.79,-0.8925277034915602
-0.787,0.02155140263327393
-0.784,-1.894257364613063
-0.781,-0.6252263298050624
-0.778,-0.7258840852925301
-0.775,-1.22520177755523
-0.772,-0.8735518341040984
