X,Y
-1,-0.07362541953934054
-0.997,1.4547860734836404
-0.994,-0.33178982227206427
-0.991,0.5269129704257687
-0.988,0.18483838874644787
-0.985,1.1455752111966113
-0.982,25
-0.979,0.006624386963802964
-0.976,0.2993206373882855
-0.973,-0.9955825111806311
-0.97,0.29727426485824615
-0.967,-0.09068643253761988
-0.964,0.08381471667115539
-0.961,-0.029568339667937038
-0.958,0.38264590190144465
-0.955,25
-0.952,-0.2933704452167431
-0.949,25
-0.946,-0.1802659367779972
-0.943,-0.35539591561500894
-0.94,-1.1208782726970454
-0.937,0.42336910581707315
-0.9339999999999999,0.3042410815060397
-0.931,-0.8657884503675407
-0.9279999999999999,-0.4489957492962413
-0.925,25
-0.922,-0.048429574666311315
-0.919,-0.6986754294899584
-0.916,-1.1085368419912272
-0.913,-0.41807306050463894
-0.91,-0.01825083088792001
-0.907,25
-0.904,25
-0.901,-0.807674195696762
-0.898,-1.3441366663879168
-0.895,-1.0501350826950222
-0.892,-1.0572011703224518
-0.889,0.09436825572766927
-0.886,-0.2990143989580464
-0.883,-0.27517807048001214
-0.88,-1.4211142064011735
-0.877,-0.962565928354915
-0.874,-0.48259765014958905
-0.871,-1.2191678999017432
-0.868,-0.6721394114076689
-0.865,-0.7890464013327649
-0.862,-0.07806676959606695
-0.859,25
-0.856,-0.926358792780092
-0.853,-0.16329393769514244
-0.85,25
-0.847,-0.42276486842043026
-0.844,-0.018856333575219764
-0.841,-1.8345132426651105
-0.838,-0.9364731100344137
-0.835,25
-0.832,-0.8818334373632059
-0.829,25
-0.826,-0.6093556631383072
-0.823,-1.3169433508032449
-0.8200000000000001,25
-0.817,-0.6604358467786233
-0.8140000000000001,-1.245751818683627
-0.8109999999999999,-0.7930040525698301
-0.808,25
-0.8049999999999999,-0.4142263643321755
-0.802,-0.5688505862557036
-0.7989999999999999,-0.37610142978706806
-0.796,25
-0.7929999999999999,-1.5365082332144175
-0.79,-0.9195734421551494
-0.787,-0.2809728604172008
-0.784,-0.9375946001081995
-0.781,-0.891094874703827
-0.778,-1.509994682627355
-0.775,-1.5539173758097538
-0.772,25
-0.769,-1.3583439656761354
-0.766,-1.1300104560516477
-0.763,-1.1370707936102016
-0.76,25
-0.757,-0.9395682820938978
-0.754,-1.251623718272595
-0.751,-0.9735527793464966
-0.748,25
-0.745,-0.7979636364011169
-0.742,-0.22525660842862338
-0.739,-0.6376828333553771
-0.736,0.5227247790492413
-0.733,-0.8050656096156882
-0.73,-0.5603570483526039
-0.727,25
-0.724,-0.1799564245135148
-0.721,-0.11539816764913569
-0.718,25
-0.715,25
-0.712,-0.45544777615888726
-0.7090000000000001,0.014557106171224521
