78.17106442791913,307,130,3504,12
76.16202584904273,350,165,3693,11.5
168.28256866623346,318,150,3436,11
71.97794555749641,304,150,3433,12
169.8743489543182,302,140,3449,10.5
136.56713554404428,429,198,4341,10
164.81497766961542,454,220,4354,9
134.56897725744255,440,215,4312,8.5
73.28557255773191,455,225,4425,10
135.40286879941698,390,190,3850,8.5
195.83166584715252,383,170,3563,10
46.39840868979445,340,160,3609,8
165.6345868426082,400,150,3761,9.5
105.44821589016985,455,225,3086,10
144.46430156263776,113,95,2372,15
111.57628791552848,198,95,2833,15.5
108.20389422374014,199,97,2774,15.5
207.70795034867666,200,85,2587,16
177.8461075079096,97,88,2130,14.5
85.2645469021577,97,46,1835,20.5
25,110,87,2672,17.5
82.3256026820888,107,90,2430,14.5
118.04839223941755,104,95,2375,17.5
115.0860221642323,121,113,2234,12.5
144.22551362755496,199,90,2648,15
37.668866685433656,360,215,4615,14
102.14069182606742,307,200,4376,15
102.52699367425383,318,210,4382,13.5
187.7854396401882,304,193,4732,18.5
150.21170526048428,97,88,2130,14.5
145.51129391542133,140,90,2264,15.5
85.180261229676,113,95,2228,14
137.9365838410901,225,105,3439,15.5
135.23596575022358,250,100,3329,15.5
134.17419694068988,250,88,3302,15.5
138.25904147319386,232,100,3288,15.5
164.41938502869306,350,165,4209,12
74.1684164201973,400,175,4464,11.5
135.393684941044,351,153,4154,13.5
106.93718786711005,318,150,4096,13
159.35335563465918,383,180,4955,11.5
220.31128226863618,400,170,4746,12
102.52643988860392,400,175,5140,12
198.7765268350747,258,110,2962,13.5
108.74272807136717,140,72,2408,19
138.87559301418014,250,100,3282,15
48.0235645359639,250,88,3139,14.5
78.44014303346597,122,86,2220,14
88.93274380460558,116,90,2123,14
124.43156531704571,79,70,2074,19.5
89.9365676033169,88,76,2065,14.5
62.23262042429923,71,65,1773,19
304.1864059919422,72,69,1613,18
206.91872928175505,97,60,1834,19
117.55684548872564,91,70,1955,20.5
141.16611295748464,113,95,2278,15.5
116.35362596409192,97.5,80,2126,17
263.12754604058824,97,54,2254,23.5
75.67556769064073,140,90,2408,19.5
141.60446142544134,122,86,2226,16.5
75.41752186037397,350,165,4274,12
41.77127634803231,400,175,4385,12
106.09719837873126,318,150,4135,13.5
102.14474764841128,351,153,4129,13
48.6602566351723,304,150,3672,11.5
105.40041652946975,429,208,4633,11
227.85144722704823,350,155,4502,13.5
134.99665082740833,350,160,4456,13.5
133.82569636973074,400,190,4422,12.5
194.4024213336882,70,97,2330,13.5
71.90984905162746,304,150,3892,12.5
72.39726074297599,307,130,4098,14
74.29189930456202,302,140,4294,16
167.57736652413294,318,150,4077,14
109.42391883548895,121,112,2933,14.5
170.642757667963,121,76,2511,18
112.7645864942019,120,87,2979,19.5
85.13075314723267,96,69,2189,18
107.7970905238189,122,86,2395,16
116.80219920906976,97,92,2288,17
114.30823076071094,120,97,2506,14.5
57.91745443273739,98,80,2164,15
149.62730176046622,97,88,2100,16.5
13,350,175,4100,13
138.9555227867074,304,150,3672,11.5
44.80831930597016,350,145,3988,13
164.14152704324056,302,137,4042,14.5
46.23262042429923,318,150,3777,12.5
160.24274936405953,429,198,4952,11.5
102.62845939005535,400,150,4464,12
102.15526467969364,351,158,4363,13
101.45002718072422,318,150,4237,14.5
73.24519931546216,440,215,4735,11
42.11893347262469,455,225,4951,11
162.6643859993079,360,175,3821,11
79.27693123193775,225,105,3121,16.5
133.05641490718776,250,100,3278,18
199.9365350237205,232,100,2945,16
77.86926755383624,250,88,3021,16.5
54.80831930597016,198,95,2904,16
115.78108910742316,97,46,1950,21
128.14749909171877,400,150,4997,14
73.16202584904273,400,167,4906,12.5
167.49875737766115,360,170,4654,13
130.71710554093653,350,180,4499,12.5
77.57959565400247,232,100,2789,15
106.90818811493996,97,88,2279,19
110.43606366866757,140,72,2401,19.5
140.78619184840502,108,94,2379,16.5
76.78149901377041,70,90,2124,13.5
50.80831930597016,122,85,2310,18.5
51.019113170579516,155,107,2472,14
175.62081897845752,98,90,2265,15.5
133.75640796309327,350,145,4082,13
170.7450690928602,400,230,4278,9.5
121.12047425057185,68,49,1867,19.5
24,116,75,2158,15.5
171.88545325331995,114,91,2582,14
110.25011167342274,121,112,2868,15.5
104.67953175698531,318,150,3399,11
85.9584015661708,121,110,2660,14
108.76432108283511,156,122,2807,13.5
72.9584015661708,350,180,3664,11
137.13128314397022,198,95,3102,16.5
76.01225871422612,232,100,2901,16
119.44637929363827,79,67,1950,19
88.45608736939275,122,80,2451,16.5
61.37369620701208,71,65,1836,21
204.21466903858342,140,75,2542,17
257.29000616446893,250,100,3781,17
222.8222255673334,258,110,3632,18
78.46614166242213,225,105,3613,16.5
168.42934193113817,302,140,4141,14
13,350,150,4699,14.5
162.14890015076247,318,150,4457,13.5
75.05357085407971,302,140,4638,16
45.23262042429923,304,150,4257,15.5
151.83702835370084,98,83,2219,16.5
55.87152170364286,79,67,1963,15.5
172.15594091021154,97,78,2300,14.5
61.34720818979744,76,52,1649,16.5
125.09565305380924,83,61,2003,19
28,90,75,2125,14.5
174.94348085200485,90,75,2108,15.5
85.61074444157842,116,75,2246,14
54.18752063586386,120,97,2489,15
176.78936350412377,108,93,2391,15.5
92.15647812473888,79,67,2000,16
82.16779610517052,225,95,3264,16
110.68386621220456,250,105,3459,16
193.50327172675424,250,72,3432,21
166.48731122166214,250,72,3158,19.5
47.22698754514876,400,170,4668,11.5
104.96118636238842,350,145,4440,14
168.04843841120797,318,150,4498,14.5
194.95578730201282,351,148,4657,13.5
108.77603569686302,231,110,3907,21
137.56391563178198,250,105,3897,18.5
223.8206665618888,258,110,3730,19
168.76424000580334,225,95,3785,19
109.27386127007956,231,110,3039,15
140.88458101686672,262,110,3221,13.5
103.52899754215068,302,129,3169,12
148.09445025617154,97,75,2171,16
114.67640116745883,140,83,2639,17
203.16462686545813,232,100,2914,16
205.91752415107865,140,78,2592,18.5
143.75976391987697,134,96,2702,13.5
148.44205172179855,90,71,2223,16.5
83.35436811451464,119,97,2545,17
163.79370022812665,171,97,2984,14.5
89.47611522308313,90,70,1937,14
106.93879322308577,232,90,3211,17
141.3271693058803,115,95,2694,15
82.43153298320462,120,88,2957,17
51.91745443273739,121,98,2945,14.5
118.04370852906065,121,115,2671,13.5
122.6860708109589,91,53,1795,17.5
59.83946809354612,107,86,2464,15.5
55.05767867959829,116,81,2220,16.9
85.46796991134256,140,92,2572,14.9
147.04217197777595,98,79,2255,17.7
86.29115063974947,101,83,2202,15.3
136.3627028934944,305,140,4215,13
106.31648813915002,318,150,4190,13
46.53000631811581,304,120,3962,13.9
133.401022070516,351,152,4215,12.8
114.3276090730356,225,100,3233,15.4
22,250,105,3353,14.5
114.22821770617873,200,81,3012,17.6
83.6911543772123,232,90,3085,17.6
181.18800661003425,85,52,2035,22.2
175.0163886827532,98,60,2164,22.1
116.59806706867481,90,70,1937,14.2
121.31164427806536,91,53,1795,17.4
170.04987992660062,225,100,3651,17.7
78.03266976273935,250,78,3574,21
108.46301461130885,250,110,3645,16.2
49.30831930597016,258,95,3193,17.8
87.8678172685606,97,71,1825,12.2
183.17984838266423,85,70,1990,17
87.18210317823372,97,75,2155,16.4
116.92845140535964,140,72,2565,13.6
78.3256026820888,130,102,3150,15.7
133.80900529173726,318,150,3940,13.2
51.39840868979445,120,88,3270,21.9
106.40396174818306,156,108,2930,15.5
137.74955220592028,168,120,3820,16.7
137.3267435706706,350,180,4380,12.1
74.52062485829686,350,145,4055,12
103.16708532668555,302,130,3870,15
101.95416175606027,318,150,3755,14
151.84081765552202,98,68,2045,18.5
123.00626280779237,111,80,2155,14.8
127.27423480776328,79,58,1825,18.6
85.99206007403085,122,96,2300,15.5
126.57476481618492,85,70,1945,16.8
139.0390604359169,305,145,3880,12.5
